RelTime,Delta,CO2
-0.816666667,-21.27,1.15
-0.45,-20.62,0.88
-0.116666667,-21.73,1.1
0,NA,NA
0.25,-24.09,1.16
0.616666667,-23.43,0.8
0.933333333,-22.01,0.94
1.266666667,-21.52,0.93
1.583333333,-22.99,0.9
1.916666667,-22.36,0.75
2.216666667,-22.17,0.77
2.516666667,-23.42,0.72
