RelTime,Delta,CO2
-0.8,-20.17,1.13
-0.45,-19.37,1.12
-0.083333333,-18.93,1.04
0,NA,NA
0.516666667,-21.58,0.77
0.816666667,-19.45,1.13
1.183333333,-19.23,1.15
1.533333333,-19.61,1.02
1.866666667,-19.79,1.07
2.216666667,-20.44,1.03
2.55,-21.63,1.3
