RelTime,Delta,CO2
-0.533333333,-23.82,0.68
-0.2,-25.3,1.02
0,NA,NA
0.166666667,957.07,0.98
0.433333333,2880,0.71
0.716666667,2979.6,0.7
1.05,3673.25,0.99
1.366666667,4038.6,1
1.666666667,4463.58,0.65
1.95,4610.8,0.61
2.233333333,4242.1,0.82
2.483333333,3617.87,0.97
2.8,2850.45,1.07
,,
