RelTime,Delta,CO2
-0.816666667,-24.62,0.76
-0.516666667,-24.47,0.71
-0.216666667,-24.07,0.78
0,NA,NA
0.183333333,-29.19,0.76
0.583333333,-24.38,0.99
0.9,-21.5,0.6
1.283333333,-11.65,1.11
1.633333333,-1.06,1.16
2.016666667,16.11,1.1
2.366666667,28.5,0.98
2.683333333,38.96,1.02
