RelTime,Delta,CO2
-0.616666667,-24.66,1.13
-0.35,-25.49,1.02
-0.116666667,-26.18,0.94
0,NA,NA
0.2,-28.81,0.74
0.433333333,-26.09,0.93
0.683333333,-25.89,0.97
0.966666667,-27.68,0.68
1.183333333,-26.87,0.74
1.416666667,-26.69,0.83
1.716666667,-25.96,1.04
1.966666667,-26.04,0.97
2.2,-26.04,0.97
2.166666667,-26.49,0.87
2.433333333,-25.7,1.02
2.7,-26.79,0.78
