RelTime,Delta,CO2
-2.033333333,-21.32,0.77
-1.7,-20.77,0.65
0,NA,NA
0.4,-22.23,0.74
0.8,-21.99,0.69
1.15,-22.21,0.73
1.633333333,-23.45,0.65
2.083333333,-23.05,0.82
2.833333333,-23.24,1.03
