RelTime,Delta,CO2
-0.716666667,-21.98,0.73
-0.466666667,4.85,1.01
0,NA,NA
0.283333333,-23.06,0.94
0.566666667,-24.15,0.84
0.85,-24.2,0.96
1.166666667,-25.09,1.24
1.5,-24.82,0.85
1.766666667,-23.06,0.88
2.116666667,-24.67,1.03
2.366666667,-25.15,1.14
2.633333333,-25.81,0.85
2.716666667,-24.52,0.68
