RelTime,Delta,CO2
-0.85,-24.47,0.73
-0.566666667,-24.75,0.87
-0.283333333,-24.22,0.89
0,NA,NA
0.2,-26.46,0.71
0.483333333,-24.89,0.87
0.766666667,-24.15,0.96
1.05,-24.32,1.12
1.366666667,-24.09,0.99
1.666666667,-23.18,1.22
1.983333333,-20.49,1.07
2.3,-14.69,0.9
