RelTime,Delta,CO2
-0.766666667,-25.49,0.78
-0.483333333,-25.5,0.93
-0.2,-25.04,0.82
0,NA,NA
0.266666667,107.16,0.62
0.55,119.71,0.87
0.816666667,229.08,0.45
1.083333333,357.72,0.51
1.366666667,681.95,0.87
1.666666667,684.91,0.86
1.966666667,1017.31,0.87
2.266666667,1124.35,0.97
2.566666667,1252.94,1.08
2.883333333,1289.55,0.9
3.2,1323.24,0.79
3.5,1311.47,0.78
3.8,1330.35,0.9
4.1,1341.61,0.86
4.4,1337.67,0.87
