RelTime,Delta,CO2
-0.3,-38.66,0.05
-0.1,-20.38,0.94
0,NA,NA
0.366666667,-21.29,0.77
0.833333333,-20.29,0.66
1.516666667,-21.21,1.1
1.9,-22.35,0.76
2.516666667,-21.89,0.87
2.85,-22.76,0.7
