RelTime,Delta,CO2
-0.883333333,-18.56,0.99
-0.533333333,-17.96,1.21
-0.15,-18.95,0.72
0,NA,NA
0.15,-19.01,0.7
0.45,342.4,0.78
0.75,442.78,1.3
1.183333333,302.64,1.05
1.533333333,208.38,1.17
1.9,315.8,1.33
2.333333333,993.45,1.25
2.733333333,1254.11,0.58
3.033333333,2098.49,1.18
3.416666667,1878.5,0.85
3.75,1978.53,1.08
4.116666667,1877.27,0.87
4.433333333,1687.03,1.05
