RelTime,Delta,CO2
-0.7,-26.54,0.61
-0.45,-24.84,0.96
-0.166666667,-25.33,1.01
0,NA,NA
0.183333333,14.2,1.11
0.483333333,77.18,0.64
0.75,161.51,0.86
1.05,196.83,1.2
1.35,189.99,1.22
1.683333333,159.33,1.03
1.95,136.18,0.97
2.25,115.35,0.86
2.533333333,96.99,0.71
2.8,83.99,0.91
3.083333333,68.83,0.85
3.366666667,59.38,0.95
3.666666667,52.02,1.07
3.966666667,45.92,0.82
4.316666667,34.05,0.87
