RelTime,Delta,CO2
-0.416666667,-22.3,0.88
-0.133333333,-21.54,0.85
0,NA,NA
0.166666667,-17.47,1.24
0.466666667,-13.75,0.76
0.75,-21.62,0.97
1.033333333,-22.08,0.83
1.316666667,-23.93,0.85
1.616666667,-20.9,0.87
1.9,-19.95,0.9
2.216666667,-24.35,0.61
2.5,-24.66,0.75
2.783333333,-23.31,1.01
