RelTime,Delta,CO2
-1.083333333,-21.8,0.61
-0.8,-21.12,0.76
-0.483333333,-21.18,0.94
-0.166666667,-21.44,0.87
0,NA,NA
0.166666667,177.4,1.22
0.55,308.6,0.91
0.883333333,319.7,1.08
1.25,276.8,0.74
1.55,272.82,0.71
1.85,204.4,0.9
2.166666667,167.35,1.11
2.533333333,136.6,0.96
2.85,121.6,0.9
3.183333333,107.26,0.97
3.533333333,80.83,0.99
3.866666667,58.4,0.95
4.183333333,48.6,1.17
4.55,37.2,0.95
