,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;NA;,8.695652,13.636364,9.677419,8.196721,4.651163,20.588236,8.000000,14.285715,14.814815,16.666668,8.108108,6.382979,3.191489,12.121212,12.820514,0,7.407407,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;NA;,7.246377,6.818182,3.225806,3.278688,6.976745,5.882353,4.000000,0,0,5.555556,10.810811,8.510638,8.510638,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;NA;,7.246377,9.090909,3.225806,6.557377,4.651163,0,0,0,0,2.777778,0,6.382979,7.446808,9.090909,2.564103,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;,5.797101,9.090909,19.354837,8.196721,9.302325,14.705883,20.000000,14.285715,11.111112,16.666668,10.810811,4.255319,9.574469,6.060606,20.512821,41.666664,14.814815,18.181818
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;NA;,4.347826,0,0,1.639344,2.325581,0,0,0,0,2.777778,2.702703,2.127660,3.191489,3.030303,0,8.333334,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;NA;,2.898551,0,3.225806,1.639344,0,2.941176,0,0,0,2.777778,0,0,3.191489,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;NA;,1.449275,0,0,0,0,2.941176,0,0,0,0,0,0,0,0,10.256411,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;NA;,1.449275,0,0,1.639344,0,0,0,0,0,0,0,2.127660,2.127660,6.060606,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Gilvimarinus;NA;,1.449275,0,0,1.639344,0,0,0,0,0,0,2.702703,2.127660,1.063830,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;NA;,1.449275,2.272727,3.225806,0,0,0,0,0,11.111112,2.777778,2.702703,0,0,0,2.564103,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) genus,30.434782,22.727274,35.483871,29.508198,39.534885,23.529411,40.000000,28.571430,33.333336,36.111111,29.729731,40.425533,27.659575,36.363636,28.205130,16.666668,37.037037,54.545456
unclassified,27.536231,34.090909,9.677419,18.032786,16.279070,20.588236,20.000000,28.571430,11.111111,11.111111,21.621622,14.893617,21.276596,15.151516,23.076923,16.666667,18.518518,18.181819
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;NA;,0,2.272727,6.451612,3.278688,0,0,4.000000,0,3.703704,0,2.702703,0,2.127660,6.060606,0,0,0,9.090909
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;NA;,0,0,3.225806,0,0,0,0,0,3.703704,0,2.702703,0,1.063830,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Colidextribacter;NA;,0,0,3.225806,0,0,2.941176,4.000000,0,3.703704,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;NA;,0,0,0,11.475410,11.627908,5.882353,0,0,7.407407,0,2.702703,8.510638,6.382979,6.060606,0,16.666668,3.703704,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;NA;,0,0,0,1.639344,0,0,0,14.285715,0,2.777778,0,2.127660,0,0,0,0,3.703704,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Ruminiclostridium;NA;,0,0,0,1.639344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerobium;NA;,0,0,0,1.639344,0,0,0,0,0,0,0,0,0,0,0,0,7.407407,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;NA;,0,0,0,0,2.325581,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;NA;,0,0,0,0,2.325581,0,0,0,0,0,0,0,0,0,0,0,3.703704,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerocolumna;NA;,0,0,0,0,0,0,0,0,0,0,2.702703,0,1.063830,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Gracilibacillus;NA;,0,0,0,0,0,0,0,0,0,0,0,2.127660,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnotalea;NA;,0,0,0,0,0,0,0,0,0,0,0,0,1.063830,0,0,0,3.703704,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Candidatus Galacturonibacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0,1.063830,0,0,0,0,0
